appid,windows,mac,linux
2126020,True,False,False
2096710,True,False,False
2109660,True,True,False
2067570,True,False,False
2061250,True,False,False
1913900,True,False,False
2116790,True,False,False
2131590,True,False,False
1685940,True,False,False
2119420,True,False,False
1659600,True,False,False
2117020,True,False,False
1950310,True,False,False
2110240,True,False,False
2104120,True,False,True
1503790,True,False,True
2019950,True,False,False
1982130,True,False,False
1672670,True,False,False
2117090,True,False,False
2105090,True,False,False
2143260,True,False,False
1141580,True,False,False
2061720,True,False,False
1111590,True,False,False
2003840,True,False,False
1982620,True,False,False
2143720,True,False,False
1904730,True,False,False
2114810,True,False,False
1293730,True,False,False
2143630,True,False,False
1964470,True,False,False
2088360,True,False,False
1415890,True,False,False
2125070,True,False,False
2093110,True,False,False
1833020,True,False,False
2107870,True,False,False
2144190,True,False,False
2074560,True,False,False
2107270,True,False,False
1896030,True,False,False
2122190,True,False,False
2112360,True,False,False
2123060,True,False,False
2125900,True,False,False
2109400,True,False,False
2109650,True,False,False
2025780,True,False,False
1992580,True,False,False
2114320,True,False,False
2108980,True,False,False
2104270,True,False,False
2139660,True,False,False
2100230,True,False,False
2026290,True,False,False
2013680,True,False,False
2066480,True,False,False
2103640,True,True,True
2073050,True,False,False
1494280,True,True,True
2068200,True,False,False
1987660,True,False,False
2124640,True,False,False
2107130,True,True,False
1804640,True,False,False
2095900,True,False,False
1848590,True,True,True
1769640,True,True,True
2127800,True,False,False
2087480,True,False,False
2094730,True,True,True
1935910,True,True,False
1713790,True,False,False
562530,True,False,True
1884570,True,True,False
2116750,True,False,False
2140240,True,False,False
2118290,True,False,False
2003660,True,False,False
2121420,True,False,False
2125500,True,False,False
2102530,True,False,False
1695793,True,False,False
1798610,True,False,False
1165500,True,False,False
2125400,True,False,False
1946970,True,True,False
2069560,True,False,False
1885750,True,True,True
2114170,True,False,False
1967090,True,False,False
1918540,True,False,False
1393460,True,True,True
2132830,True,False,False
2083900,True,False,False
1954420,True,False,False
2062130,True,False,False
2092520,True,False,False
2146670,True,False,False
2123270,True,False,False
1705180,True,False,False
2133930,True,True,True
2117200,True,False,False
2119500,True,False,False
1411700,True,True,True
1156380,True,True,True
2146540,True,False,False
2093280,True,False,False
2087030,True,False,False
2126120,True,False,False
914890,True,True,True
2080060,True,False,False
1945740,True,False,False
2009930,True,False,False
2125750,True,False,False
2122640,True,False,False
2130590,True,False,False
2126840,True,False,False
2124560,True,False,False
2122960,True,False,False
2118610,True,False,True
2126870,True,False,False
2101590,True,False,False
2108990,True,False,False
2115860,True,False,False
1895180,True,False,False
1944790,True,False,False
1936000,True,False,False
1980470,True,False,False
2015610,True,False,False
1827690,True,False,False
2067910,True,False,False
1099640,True,True,False
2113580,True,False,False
1123360,True,False,False
1403310,True,False,False
1954620,True,False,False
2141540,True,False,False
2139920,True,False,False
1528330,True,False,False
2074980,True,False,False
2083450,True,False,False
2078030,True,False,False
1919590,True,False,False
1967510,True,True,False
2145590,True,False,False
2123320,True,False,False
1962030,True,False,False
2118030,True,True,False
2148050,True,False,False
2071540,True,False,False
2115300,True,False,False
2142280,True,False,False
2128020,True,False,False
1283400,True,False,False
938710,True,False,False
2118330,True,False,False
1937110,True,False,False
1610990,True,False,False
2121350,True,False,False
2005390,True,False,False
2117080,True,False,False
1846680,True,True,True
2106100,True,False,False
2141240,True,False,False
1994720,True,False,False
1801010,True,False,False
1204520,True,False,False
1636990,True,False,False
2135610,True,False,False
2079000,True,False,False
2067590,True,False,True
2125950,True,False,False
1897740,True,False,False
2126270,True,False,False
2105940,True,False,False
2142020,True,False,False
2127930,True,True,False
2099400,True,True,True
1150760,True,False,False
2122230,True,False,False
2110440,True,False,False
2114830,True,False,False
2120100,True,False,False
2116930,True,False,False
2145760,True,False,False
2121960,True,True,False
1609780,True,False,False
1740630,True,False,False
1222210,True,False,False
1664220,True,False,False
1988540,True,True,True
2092680,True,False,False
1960200,True,False,False
2007920,True,False,False
2120950,True,False,False
2127440,True,False,False
2001020,True,False,False
2088430,True,False,False
2016370,True,False,False
1959990,True,False,False
2140750,True,False,False
2115880,True,False,False
2121430,True,False,False
2090660,True,False,False
2133250,True,False,False
2126970,True,False,False
1337970,True,False,False
2071360,True,False,False
2127230,True,False,False
2143360,True,False,False
2061340,True,False,False
1750200,True,False,False
2056970,True,False,False
2127700,True,False,False
2108560,True,True,True
2115120,True,False,False
2143430,True,False,False
1650860,True,False,False
2128350,True,True,True
1576660,True,False,False
1595050,True,False,False
2110510,True,False,False
2134600,True,False,False
2025750,True,True,True
2102010,True,True,False
1734770,True,False,False
2131220,True,False,False
2126210,True,False,False
1848390,True,False,False
2129630,True,False,False
1942080,True,False,False
2125810,True,False,False
1934560,True,False,False
2073920,True,False,False
2135550,True,False,False
2009420,True,False,False
2069160,True,False,False
1881570,True,False,False
2105400,True,True,False
2121850,True,True,False
1716170,True,False,False
2064410,True,False,False
2118600,True,False,True
1970210,True,False,False
1666250,True,False,False
2112930,True,False,False
1401590,True,False,False
1801830,True,False,False
2089510,True,False,True
2126420,True,True,True
1995340,True,False,False
2112920,True,False,False
2065390,True,False,False
1771180,True,False,False
2054340,True,False,False
1846980,True,False,False
2123840,True,False,False
1999460,True,False,False
2138470,True,False,False
2115730,True,False,False
2111060,True,False,False
2091910,True,False,False
2084660,True,False,False
2125460,True,False,False
2108210,True,True,True
2055130,True,False,False
2088250,True,False,False
1880960,True,False,False
1138650,True,False,False
1615740,True,False,False
1852060,True,False,False
2113440,True,False,False
2095250,True,False,False
1976230,True,False,False
2083490,True,False,False
2112330,True,False,False
856890,True,False,False
2130680,True,False,False
1890740,True,False,False
1609570,True,False,False
1723530,True,False,False
2022060,True,False,False
1687300,True,False,False
2114520,True,False,False
2151520,True,False,False
2126340,True,True,False
1790330,True,True,True
2091880,True,False,False
2141600,True,False,False
1048370,True,False,False
1932670,True,False,False
2134360,True,False,False
2058190,True,False,False
1745210,True,False,False
2081640,True,False,False
1965490,True,False,False
2128040,True,False,False
1901350,True,False,False
1726400,True,False,False
2151890,True,False,False
2112990,True,False,False
2134300,True,False,False
1558930,True,False,False
2105690,True,True,False
2138520,True,False,False
2136450,True,False,False
2025660,True,False,False
1564220,True,False,False
1973240,True,True,True
2105910,True,True,True
2131930,True,False,False
1929450,True,False,False
2057310,True,False,False
1653770,True,False,False
2131050,True,False,False
1734680,True,False,False
2093680,True,False,False
2154120,True,False,False
2133330,True,False,False
2056190,True,False,False
2076320,True,False,False
1871990,True,False,False
1848710,True,False,False
2082270,True,False,False
2122470,True,False,False
1551620,True,False,False
2125850,True,False,False
1896090,True,False,False
2145900,True,False,False
2131960,True,False,False
837880,True,False,False
1677980,True,True,False
1426050,True,False,False
2129910,True,False,False
2117070,True,False,False
1897340,True,False,False
2122010,True,False,False
2116800,True,True,False
1401400,True,False,False
1897050,True,False,False
2123550,True,False,False
2077100,True,False,False
2098010,True,False,False
1350810,True,False,True
2058180,True,False,False
2117060,True,False,False
2075050,True,True,False
2129750,True,False,False
1792890,True,False,True
2117050,True,False,False
2091130,True,False,True
2101350,True,False,False
2123690,True,False,False
2128030,True,False,False
2137770,True,False,False
1937720,True,False,False
2102410,True,False,False
2150780,True,False,False
2051760,True,False,False
2016580,True,False,False
1945030,True,False,False
2130000,True,False,False
2113250,True,False,False
1636660,True,False,False
914930,True,False,False
1930780,True,False,False
2088960,True,False,False
2148980,True,False,False
2132040,True,False,False
2054620,True,False,False
2129860,True,False,False
2130510,True,False,False
2080300,True,False,True
2135630,True,False,True
2113210,True,False,False
2111380,True,False,False
1959530,True,False,False
2026870,True,False,False
2151750,True,False,False
2086320,True,False,False
2131500,True,False,False
2092560,True,False,False
1715730,True,False,False
1059990,True,False,False
2138390,True,False,False
1902230,True,False,False
2125420,True,False,False
2086190,True,False,False
2125920,True,False,False
2122040,True,False,False
1945010,True,False,False
2072190,True,True,False
1970660,True,False,False
2011550,True,False,False
1705410,True,False,False
2111540,True,False,False
2067100,True,False,False
2099510,True,False,False
2016640,True,True,True
2122770,True,False,False
2144880,True,False,False
2146850,True,False,False
2122070,True,False,False
2124590,True,False,False
1170080,True,False,False
781180,True,False,False
1714350,True,False,False
2133950,True,False,False
2110320,True,False,False
2135030,True,False,False
1983580,True,False,False
2077370,True,False,False
